,bandwidth,delay,buffer_size,algorithm,bytes_sent,bytes_received,loss_rate,time_elapsed,goodput,retransmits,host_cpu,remote_cpu,bbr_ratio,cubic_ratio
491,50,10,10000,cubic,348389376,348106736,0.000811276173932468,60.000074,46451859.50937327,0,0.1043068865929134,1.8967146613442885,,0.9520057725421888
179,10,10,50000,cubic,72351744,72325120,0.0003679800724637681,60.000094,9646884.086548265,0,0.046764298757281816,1.0869832648388,,0.9478890547661196
229,10,5,50000,cubic,71696384,71696384,0.0,60.000674,9559410.482622245,0,0.0416782277543209,1.1019701026939062,,0.9473647825447383
281,20,25,10000,cubic,139329536,139329256,2.0096241474600187e-06,60.000415,18577142.97476109,0,0.16716723661925853,1.8860517265328811,,0.9455133509459522
289,20,25,50000,cubic,139329536,139329256,2.0096241474600187e-06,60.000538,18577104.89195947,0,0.14585359886571586,1.8279337330794814,,0.9432237321210147
171,10,10,10000,cubic,71041024,71040744,3.941384628690037e-06,60.000986,9471980.877114253,0,0.04787622651394285,1.110797719285007,,0.9422310841026953
177,10,10,20000,cubic,71041024,71040744,3.941384628690037e-06,60.000956,9471985.61302923,0,0.0480562677038231,1.1109483511309919,,0.936029221448172
529,50,25,50000,cubic,339083264,338842336,0.0007105275475937379,60.000084,45211038.571212664,0,0.3592508222304006,2.0355402226524726,,0.9279053753617407
173,10,10,1000,cubic,71041024,67550648,0.04913183683838791,60.000087,9472122.798755275,238,0.0489314485212731,0.996072479137126,,0.9265725995357122
209,10,25,50000,cubic,70909952,70909672,3.948669997689464e-06,60.000288,9454614.88451522,0,0.11614064255448583,1.011352643564531,,0.92558863311298
521,50,25,10000,cubic,335675392,335675392,0.0,60.000231,44756546.62062884,0,0.16635196838653715,2.01665333333091,,0.9212231340674476
201,10,25,10000,cubic,70909952,70848856,0.0008615997934958411,60.000094,9454645.45438879,0,0.11904030205971251,1.1202391737864918,,0.9204048196167144
207,10,25,20000,cubic,70123520,70123520,0.0,60.000965,9349652.293092286,0,0.0720808079732468,1.0999491652280842,,0.920054578516265
287,20,25,20000,cubic,136970240,136970240,0.0,60.000497,18262547.3918991,0,0.09483437585646605,1.8008290240129372,,0.9168647253618835
527,50,25,20000,cubic,333053952,333053392,1.6814092630853995e-06,60.000179,44407061.118934326,0,0.3638094110157345,2.0028418108203234,,0.9140292314299863
223,10,5,1000,cubic,69599232,67376888,0.031930582222516476,60.000326,9279847.17949699,244,0.05134505363848713,0.9492426372274556,,0.9050097791712396
319,20,75,50000,cubic,133824512,133824232,2.092292329823702e-06,60.000503,17843118.68185505,0,0.251059739989583,1.7964727295377416,,0.904340901130474
291,20,50,10000,cubic,133824512,133824232,2.092292329823702e-06,60.000331,17843169.831846427,0,0.1592668512346682,1.86377456828258,,0.9011484459444558
297,20,50,20000,cubic,133431296,133430736,4.196916441552063e-06,60.000334,17790740.43154493,0,0.12873764748468744,1.8631481584107636,,0.896917407489852
299,20,50,50000,cubic,133693440,133692880,4.188687193627451e-06,60.000189,17825735.848932076,0,0.12953566690885462,1.8499298888084368,,0.8955237166195977
217,10,50,20000,cubic,69730304,69730024,4.015470805921052e-06,60.000145,9297351.398067454,0,0.11116712138865284,1.0186091356563243,,0.8920936704842924
211,10,50,10000,cubic,68681728,68681728,0.0,60.00063,9157467.579923743,0,0.11357273122261435,1.0534086935738725,,0.891157154482606
99,100,10,50000,cubic,636878848,636771136,0.00016912478776497222,60.000098,84917041.03549965,0,0.631307783571651,2.0047282207654313,,0.8837760024003959
149,100,5,50000,cubic,637140992,637140712,4.394631698724542e-07,60.000126,84951953.86756355,0,0.6426112131102464,2.1006327819943027,,0.8815743070687414
147,100,5,20000,cubic,632815616,632815336,4.424669570733223e-07,60.000143,84375214.37240574,0,0.18762552866781126,2.0081120460153734,,0.8760660985770553
203,10,25,1000,cubic,66977792,65119456,0.027745554825097846,60.000609,8930281.62430818,286,0.10498382057515167,0.9137540898678514,,0.8760433814939207
91,100,10,10000,cubic,627441664,627441104,8.925132520367662e-07,60.000113,83658730.97605667,0,0.6589648008091764,2.0773094788945787,,0.8678391036218635
141,100,5,10000,cubic,625213440,625210264,5.0798652057127885e-06,60.000099,83361654.45327015,0,0.2516476714676521,2.070182511570738,,0.8650711725999076
219,10,50,50000,cubic,67108864,67108304,8.344650268554688e-06,60.000446,8947782.021486973,0,0.11318274315482188,0.9214894991349424,,0.8634075697433791
121,100,25,10000,cubic,621674496,621674216,4.503964724330592e-07,60.000091,82889807.0837926,0,0.204678055099584,2.0494780125792915,,0.8614242016190407
97,100,10,20000,cubic,619970560,619656064,0.0005072757003171248,60.000084,82662625.6056575,0,0.5897895786436403,2.07883218412117,,0.8564185966771902
237,10,75,20000,cubic,66453504,66452944,8.426944649901381e-06,60.000245,8860431.01990667,0,0.1521983640624403,0.9382596875276745,,0.8492479296221698
213,10,50,1000,cubic,64749568,63251536,0.023135783701290488,60.001048,8633124.94141769,235,0.12237740661322695,0.8740271314611864,,0.8482128643605273
239,10,75,50000,cubic,66322432,66322152,4.221799345355731e-06,60.000378,8842935.22284143,0,0.1960807692708877,0.9450099547177586,,0.8475726254667688
231,10,75,10000,cubic,64749568,64749568,0.0,60.001038,8633126.380246954,0,0.1943330558607706,0.9095493531752668,,0.8415673002003861
127,100,25,20000,cubic,606208000,606207720,4.618876689189189e-07,60.000205,80827457.17285466,0,0.20093171699241108,2.0242566018457677,,0.8402980389245049
169,10,100,50000,cubic,64618496,64618496,0.0,60.000733,8615694.21160238,0,0.1884173548129791,0.8856425667806962,,0.8370125893905392
161,10,100,10000,cubic,64618496,64618496,0.0,60.000781,8615687.31913673,0,0.192883227107608,0.9380918186728824,,0.8370125007169051
167,10,100,20000,cubic,64618496,64618496,0.0,60.000852,8615677.124051506,0,0.197777980235877,0.9304533118473697,,0.8341797719875376
233,10,75,1000,cubic,64618496,62056936,0.03964128165409483,60.000345,8615749.92610459,245,0.16337994180336857,0.854939467253697,,0.831367548155461
303,20,5,1000,cubic,124256256,122020064,0.017996614995385022,60.000809,16567277.41787615,98,0.057495738217955325,1.5514355508857405,,0.8301213110283123
249,20,100,50000,cubic,122159104,122159104,0.0,60.000588,16287720.91366838,0,0.2128286507597615,1.6338335577714036,,0.8277093736185291
539,50,50,50000,cubic,300810240,300637648,0.0005737570635893246,60.000086,40107974.5119032,0,0.1989561207187616,1.9015996731863913,,0.8264316159554576
537,50,50,20000,cubic,299368448,299368168,9.353023068082312e-07,60.000317,39915582.17934082,0,0.3506893207892689,1.929771034849472,,0.8257414542092917
129,100,25,50000,cubic,592838656,592838096,9.446077686270175e-07,60.000155,79044949.93387933,0,0.21120879636493056,2.0241318086440447,,0.8220649962915095
311,20,75,10000,cubic,122683392,122683392,0.0,60.000221,16357725.349044964,0,0.1714275299913602,1.5975649824452172,,0.8210532682502374
317,20,75,20000,cubic,121765888,121765608,2.2994945842303553e-06,60.000295,16235371.909421446,0,0.23977416374183413,1.6509569918654807,,0.8192258494042027
531,50,50,10000,cubic,295960576,295960296,9.460719525022143e-07,60.000341,39461185.86226035,0,0.20197185257539774,1.9975756983596893,,0.816045831661174
253,20,10,1000,cubic,121765888,118996640,0.022742395637109794,60.000516,16235312.10964919,164,0.0940832058021702,1.4472200424975445,,0.8141989795319733
313,20,75,1000,cubic,121110528,117508096,0.029744994588744588,60.000136,16148033.79779006,148,0.19153542727976974,1.4314208852730554,,0.8098180018475989
241,20,100,10000,cubic,119537664,119537104,4.684715940241228e-06,60.000105,15938327.307927212,0,0.2860550067448857,1.5959407305436146,,0.8028193471385642
293,20,50,1000,cubic,117178368,115627144,0.013238143067498601,60.001061,15623506.124333369,156,0.1630929869218314,1.544090606772756,,0.7897516068839094
283,20,25,1000,cubic,114950144,112568968,0.020714858782604047,60.00079,15326484.06795977,109,0.09044809033168798,1.4576140866117522,,0.772007807893804
557,50,75,20000,cubic,276299776,276299776,0.0,60.000316,36839776.11051249,0,0.2088677363757168,1.8716469864487921,,0.7634917534286774
559,50,75,50000,cubic,276168704,276043896,0.0004519266600172046,60.000085,36822441.701540925,0,0.20722506713546585,1.851543706582947,,0.7617504604850961
551,50,75,10000,cubic,274595840,274310024,0.0010408606335769689,60.000081,36612729.2394822,0,0.234335081937015,1.9222083732671775,,0.757412732042579
181,10,150,10000,cubic,58327040,58326760,4.800517907303371e-06,60.000441,7776881.506587593,0,0.270408846790712,0.833850989272962,,0.7504234361727792
189,10,150,50000,cubic,58064896,58064336,9.644381348758466e-06,60.000459,7741926.90759249,0,0.2694647436817696,0.765199707015412,,0.7495787839007485
163,10,100,1000,cubic,57409536,55112328,0.04001439760809075,60.0008,7654502.739963467,322,0.18479461236316533,0.7223018807672303,,0.7461676987213103
187,10,150,20000,cubic,57016320,57016040,4.910874640804598e-06,60.00104,7602044.231233325,0,0.291039475115454,0.7738980028501417,,0.742319617247955
247,20,100,20000,cubic,109576192,109575912,2.555299603767943e-06,60.000085,14610138.2356375,0,0.20760902867987327,1.4857663199472555,,0.7365653998356457
269,20,150,50000,cubic,106430464,106430184,2.6308257004310347e-06,60.000447,14190622.813193375,0,0.3007881080102602,1.4425290848681231,,0.7243552659589856
279,20,200,50000,cubic,106299392,106299112,2.6340696285450063e-06,60.000354,14173168.644971661,0,0.368470524142561,1.3966194900469253,,0.7241087743417755
243,20,100,1000,cubic,105512960,103062848,0.02322095788043478,60.000511,14068274.851859178,133,0.21722714627925274,1.333632669074119,,0.7086278445432083
267,20,150,20000,cubic,103415808,103415808,0.0,60.000867,13788575.15508901,0,0.2872918870556511,1.38745177459379,,0.7000864390477802
387,250,5,20000,cubic,1258422272,1258421992,2.2250082999166753e-07,60.000114,167789317.46696347,0,0.37080221766916555,2.2559441044323685,,0.6995772355692629
339,250,10,50000,cubic,1256587264,1256586704,4.4565150073015544e-07,60.000091,167544714.4238498,0,0.3537489359384569,2.193611342854393,,0.6987609504857532
543,50,5,1000,cubic,255328256,252804872,0.009882901483492685,60.000278,34043609.7312749,205,0.11379477923527928,2.140833598741015,,0.6984574951175195
381,250,5,10000,cubic,1255931904,1255931624,2.2294202345543727e-07,60.000089,167457338.80494744,0,0.6844842907793017,2.251582312976535,,0.6981420765027323
331,250,10,10000,cubic,1253965824,1253965544,2.2329157194000208e-07,60.000087,167195200.7669589,0,0.3597348585757788,2.1783184497889545,,0.6975575032727137
389,250,5,50000,cubic,1251213312,1251212752,4.4756557065786714e-07,60.000113,166828127.4070267,0,0.36417677088210587,2.1681303374575447,,0.6953163597765566
197,10,200,20000,cubic,52559872,52559872,0.0,60.001053,7007859.945391292,0,0.3518522739835756,0.7556329015503904,,0.6949739752020128
367,250,25,20000,cubic,1243873280,1243873000,2.2510331599051634e-07,60.000085,165849535.71315774,0,0.3396810048083318,2.083011610405157,,0.6925995992028487
337,250,10,20000,cubic,1244790784,1244790224,4.498747959882068e-07,60.00009,165971855.57555,0,0.40348070603777214,2.184797665131822,,0.6922516253889763
139,100,50,50000,cubic,498204672,497701936,0.001009095314144304,60.000089,66427191.06633325,0,0.22856683065727695,1.9466773060994567,,0.690714180838196
137,100,50,20000,cubic,497942528,497843784,0.00019830400989569625,60.000084,66392244.1175249,0,0.26709402419271144,1.929007287436588,,0.6906015592106669
199,10,200,50000,cubic,52690944,52690944,0.0,60.001058,7025335.319920525,0,0.35166539318170464,0.743873214817517,,0.6895367818836949
191,10,200,10000,cubic,52428800,52428520,5.340576171875e-06,60.00103,6990386.665028917,0,0.347806868614543,0.6988111743917178,,0.6884681690714797
131,100,50,10000,cubic,495845376,495472960,0.0007510728505815491,60.000082,66112626.4460772,0,0.27116526764358256,1.94870876720996,,0.6884448336420126
361,250,25,10000,cubic,1235484672,1235484112,4.5326341369615956e-07,60.000081,164731067.21305925,0,0.3204688933862445,2.172656541552171,,0.688129679001557
509,50,150,50000,cubic,245366784,245366224,2.2822975093482905e-06,60.00025,32715434.885687977,0,0.3455533296243954,1.8534581121072604,,0.682965280562601
369,250,25,50000,cubic,1214775296,1214046392,0.0006000319585030481,60.00008,161969823.506902,0,0.4299649787207152,2.1859571597409384,,0.6761508645183002
489,50,100,50000,cubic,243531776,243531496,1.1497472921151776e-06,60.000339,32470720.00709863,0,0.4212573162060743,1.8587285536562224,,0.6739200715172188
481,50,100,10000,cubic,243400704,243400424,1.1503664344372645e-06,60.000284,32453273.58783835,0,0.3736706701875678,1.8981655523872512,,0.6728253238370558
523,50,25,1000,cubic,244842496,242144696,0.011018512080517264,60.000155,32645581.798913687,119,0.14334323252591405,2.3040659356964346,,0.6719450398104813
507,50,150,20000,cubic,241041408,241041128,1.161626138526373e-06,60.000258,32138716.203520324,0,0.32336080456034755,1.8608219575336409,,0.6716610482837917
501,50,150,10000,cubic,240648192,240647912,1.1635242204520697e-06,60.000391,32086216.504822444,0,0.35008009694799935,1.877597516712107,,0.6688513220438173
271,20,200,10000,cubic,96600064,96599784,2.898548804274084e-06,60.000187,12879968.390765183,0,0.36360681274337137,1.3078153510146824,,0.6592160664070785
411,500,10,10000,cubic,2359820288,2359013472,0.00034189722162436125,60.000117,314642091.5145882,0,0.562959853503759,2.604391150367259,,0.6570561615914546
277,20,200,20000,cubic,95944704,95944424,2.9183476349043714e-06,60.00036,12792550.444697332,0,0.3891368959633782,1.2388200294400966,,0.6565048091397796
487,50,100,20000,cubic,237371392,237370832,2.359172245996687e-06,60.000117,31649457.21689176,0,0.3844795439621495,1.9178629453494225,,0.6561595255762608
159,100,75,50000,cubic,469762048,469761768,5.960464477539062e-07,60.000175,62634757.048625275,0,0.3033482819296442,1.8834896500690985,,0.6544926166009515
461,500,5,10000,cubic,2347630592,2346828120,0.00034182209191453575,60.000084,313016974.042903,0,0.63971290533172,2.5296209572705908,,0.6533522866447836
469,500,5,50000,cubic,2346844160,2346612808,9.858004376396258e-05,60.000096,312912054.00738025,0,0.9154608999054353,2.546721171996607,,0.6532763552434625
417,500,10,20000,cubic,2342912000,2342408144,0.00021505545236013987,60.000081,312387844.943076,0,0.6945111694343735,2.5503226602503757,,0.6524198619863254
419,500,10,50000,cubic,2336620544,2336008928,0.0002617523849007124,60.000091,311548933.3507844,0,0.6501954462002183,2.540905361111084,,0.6506441386331071
467,500,5,20000,cubic,2333081600,2332251944,0.0003556052218662219,60.000085,311077105.9740999,0,0.592192602938076,2.5823839609506054,,0.6493269730455825
151,100,75,10000,cubic,465698816,465698536,6.01246965592457e-07,60.000208,62092960.21107127,0,0.26180846142447,1.9030560864066985,,0.6481206409512204
533,50,50,1000,cubic,235143168,233006368,0.00908722978504738,60.000305,31352263.025996286,171,0.18304696445220872,2.32108658255642,,0.6469533754340234
261,20,150,10000,cubic,94240768,94240768,0.0,60.000816,12565264.845731432,0,0.2981909112240598,1.2504723280635015,,0.6431128810393917
157,100,75,20000,cubic,461766656,461766376,6.063668659523133e-07,60.000099,61568785.87816997,0,0.2614830152206504,1.87378951857084,,0.6426489516051906
143,100,5,1000,cubic,464125952,461264744,0.006164723148254377,60.000135,61883321.02919435,204,0.14572238150264094,2.2948963583586446,,0.6417188299712265
627,750,5,20000,cubic,3449290752,3448739392,0.00015984735403366774,60.000082,459904805.0634331,0,0.9570222175380313,3.523211018187389,,0.6404322191091096
183,10,150,1000,cubic,49545216,47101992,0.04931301540798611,60.001047,6605913.526808958,453,0.2635801479795849,0.6493432576369806,,0.6385115362305451
621,750,5,10000,cubic,3436183552,3435845048,9.851161757729058e-05,60.000092,458157104.4257732,0,0.7966323485814578,3.3421986738032228,,0.638029592931514
629,750,5,50000,cubic,3427794944,3427195520,0.0001748716039882227,60.000089,457038647.92600554,0,0.774225304861835,3.5470220266906285,,0.6365339223039964
93,100,10,1000,cubic,459669504,456917848,0.005986161744591175,60.000634,61288619.5835864,234,0.15806795184809194,2.1559224179891086,,0.6356695071809502
571,750,10,10000,cubic,3411410944,3411142784,7.860677133361509e-05,60.000123,454853860.08292013,0,0.7868165064981364,3.426963510581591,,0.6338771444984247
577,750,10,20000,cubic,3406430208,3406429648,1.6439497239216592e-07,60.000093,454189990.4055149,0,0.8013506713009247,3.558692026911954,,0.6329671509588555
579,750,10,50000,cubic,3397910528,3397881288,8.60528838503896e-06,60.000092,453054042.38380164,0,0.8108053866377666,3.4414298220780215,,0.6312610749780605
493,50,10,1000,cubic,229638144,227369304,0.00988006591796875,60.000375,30618227.836076025,185,0.11307856141965142,2.103160830162168,,0.6306698259448902
67,1000,5,20000,cubic,4513333248,4513332968,6.203840589969217e-08,60.000081,601776954.001112,0,0.9188084707829582,3.2431413533258366,,0.6288511057946928
69,1000,5,50000,cubic,4499177472,4498778712,8.862953339396522e-05,60.000111,599889219.8049434,0,0.909059344582924,3.346076142535807,,0.626741116287774
517,50,200,20000,cubic,224002048,224001768,1.2499885715330603e-06,60.000219,29866830.719401207,0,0.431387673082974,2.020475922095597,,0.626469567307157
511,50,200,10000,cubic,222429184,222052144,0.0016951013046921037,60.000087,29657181.530420113,0,0.4002569423225471,1.812597751221956,,0.6195729374012329
519,50,200,50000,cubic,217972736,217972456,1.2845643227600722e-06,60.000297,29062887.605373017,0,0.5550695392393726,1.92571518477234,,0.6105024600547562
87,100,100,20000,cubic,437125120,437124560,1.2810977323838081e-06,60.000165,58283189.05456343,0,0.33182518154227764,1.8727545795029732,,0.6099117684519134
81,100,100,10000,cubic,431882240,431882240,0.0,60.000259,57584050.0955171,0,0.2966939848592494,1.913522948770849,,0.6028166665504158
